State,District,Latitude,Longitude,"Crop And Animal Production, Hunting And Related Service Activities",Other Mining And Quarrying,Food Products,Food Products,Food Products,Food Products,Food Products,Food Products,Food Products,Food Products,Beverages,Tobacco Products,Textiles,Textiles,Wearing Apparel,Wearing Apparel,Wearing Apparel,Leather And Related Products,Leather And Related Products,Wood And Products Of Wood And Cork,Wood And Products Of Wood And Cork,Paper And Paper Products,Printing And Reproduction Of Recorded Media,Printing And Reproduction Of Recorded Media,Coke And Refined Petroleum Products,Coke And Refined Petroleum Products,Chemicals And Chemical Products,Chemicals And Chemical Products,Chemicals And Chemical Products,"Pharmaceuticals, Medicinal Chemical And Botanical Products",Rubber And Plastics Products,Rubber And Plastics Products,Other Non-Metallic Mineral Products,Other Non-Metallic Mineral Products,Basic Metals,Basic Metals,Basic Metals,Fabricated Metal Products,Fabricated Metal Products,Fabricated Metal Products,"Computer, Electronic And Optical Products","Computer, Electronic And Optical Products","Computer, Electronic And Optical Products","Computer, Electronic And Optical Products","Computer, Electronic And Optical Products","Computer, Electronic And Optical Products","Computer, Electronic And Optical Products","Computer, Electronic And Optical Products",Electrical Equipment,Electrical Equipment,Electrical Equipment,Electrical Equipment,Electrical Equipment,Electrical Equipment,Machinery And Equipment N.E.C.,Machinery And Equipment N.E.C.,"Motor Vehicles, Trailers And Semi-Trailers","Motor Vehicles, Trailers And Semi-Trailers","Motor Vehicles, Trailers And Semi-Trailers",Other Transport Equipment,Other Transport Equipment,Other Transport Equipment,Other Transport Equipment,Other Transport Equipment,Furniture,Other Manufacturing,Other Manufacturing,Other Manufacturing,Other Manufacturing,Other Manufacturing,Other Manufacturing,Repair And Installation Of Machinery And Equipment,Repair And Installation Of Machinery And Equipment,"Electricity, Gas, Steam And Air Conditioning Supply","Electricity, Gas, Steam And Air Conditioning Supply","Electricity, Gas, Steam And Air Conditioning Supply","Water Collection, Treatment And Supply",Sewerage,"Waste Collection, Treatment And Disposal Activities","Waste Collection, Treatment And Disposal Activities","Waste Collection, Treatment And Disposal Activities",Wholesale And Retail Trade And Repair Of Motor Vehicles And Motorcycles,Wholesale And Retail Trade And Repair Of Motor Vehicles And Motorcycles,Warehousing And Support Activities For Transportation,Publishing Activities,"Motion Picture, Video And Television Programme Production","Motion Picture, Video And Television Programme Production","Other Professional, Scientific And Technical Activities","Office Administrative, Office Support And Other Business Support Activities",Repair Of Computers And Personal And Household Goods,Repair Of Computers And Personal And Household Goods,Other Personal Service Activities
Chattisgarh,Sukma,18.13651967,81.25171024,,,,,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chattisgarh,Surajpur,23.50836496,82.82096859,,,,,,1,,36,2,,,,,,,,,,,,,,,,,,1,,,,,1,,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,1,,,,,,,,,,3,,,,,,,,
Chattisgarh,SURGUJA,22.95539332,83.16489466,,,,,,,,65,5,2,,,,,,,,,,,,,,,,,1,,,,1,6,,19,3,,1,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,1,,,,1,,,3,3,9,,,,,,,,
Dadra & Nagar Haveli & Daman &,D.& N.HAVELI,20.1809,73.0169,,,,,1,,,4,2,,,,194,60,5,,1,1,,,6,87,2,,,25,42,103,28,16,11,311,2,40,35,55,4,17,,26,,,1,,3,1,,,22,,33,1,1,1,17,14,,,,,,,,1,5,,,,1,,4,,,,,,,,,1,,,,,,,,,,,,
Dadra & Nagar Haveli & Daman &,DAMAN,20.40876759,72.83904368,,,,,,2,1,,8,1,18,,43,14,27,,,,1,,2,69,7,,,7,46,63,17,54,6,758,14,3,7,37,2,3,,28,2,4,3,,,,,,20,,39,29,9,7,13,15,,,9,,,,,,7,,,,1,3,21,,,,,,,,,,,,,,,,,,,,,
Delhi,CENTRAL,28.68759768,77.22864235,,,,,,,,,,,,,,1,,,,,1,,,,3,,,,,,,,,1,,,1,,1,5,2,5,,,,1,,,,,,,,,,2,3,4,,,10,,,,,1,,,,,,,,,,,,,,,,,,9,1,,1,,,,,,,1
Delhi,EAST,28.63154003,77.30303115,,,1,,,,1,,2,,,18,,4,11,,,1,2,,,6,16,,,,,7,,3,,10,,1,,11,,,,16,,,,5,1,,,,,,4,1,,3,4,,,2,3,,,,,1,1,,,,1,1,1,,,,,,,,,,,24,4,,1,,,,,,,
Delhi,NEW DELHI,28.60054225,77.1715176,,,,,,,1,,1,,,7,,4,8,,1,,,,,2,12,,,,,1,,,,,,,,,,,,2,,,1,,,,,,1,,1,,,1,2,,,,,,,,,,,,,,,,1,,,,,,,,,,,27,,,1,,,,,,,
Delhi,NORTH,28.78011556,77.12515698,,,,,,,,3,4,,,1,1,1,2,,1,,4,,,1,4,,,,,2,2,,,6,,1,1,1,1,1,,3,,,,2,2,,,,1,1,2,1,3,1,1,,,1,1,,,,,,,,,,,1,,,,,,,,1,,1,,18,1,1,1,,,,,,,
Delhi,NORTH EAST,28.73037297,77.25672193,,,,,,,,,,,,,,,,,,,,,,1,2,,,,1,2,,,,3,,,,,1,,,2,,,,,,,,,,,1,1,,1,,2,,,1,,,,,,,,,,,,,,,,,,1,,,,,9,3,,,,,,,,,1
Delhi,NORTH WEST,28.73451939,77.02258335,,,,,5,,,62,28,,,1,4,15,38,,2,3,71,,,22,24,,,,6,11,3,11,13,67,6,4,67,5,2,4,,129,2,,,2,2,,,,16,,21,5,9,3,18,24,,3,50,,,,,5,2,1,1,1,2,4,4,4,,2,,,,1,,1,,78,2,11,,,,,2,,,
Delhi,SHAHDARA,28.67681478,77.3037178,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,,,,,,,,,
Delhi,SOUTH,28.47573488,77.18336241,,,,,3,,1,2,9,,,,4,37,187,,,2,,,3,13,88,,,,1,14,,4,2,23,2,,2,,2,3,,30,7,2,2,11,4,,,,21,1,4,5,1,3,25,7,,,2,,2,,,3,2,7,,,,8,1,,,1,,,1,,,,,72,1,2,,,,,,1,2,
Delhi,SOUTH EAST,28.55394102,77.27602116,,,,,,,,,3,,,2,,,16,,,,1,1,,1,7,,,,,1,,2,,,,,2,,,,,1,,1,,1,3,,,,1,,2,,1,,,2,,,,,,,,,3,,,1,1,2,1,1,,1,,,,,,1,,19,1,,,,,,,,1,
Delhi,SOUTH WEST,28.58339359,76.9873425,,,,,,,1,,2,,,5,5,1,15,,,1,1,,1,4,26,,,,1,3,,2,,5,1,6,,,1,1,,14,,,1,1,1,,,,,1,2,,1,,9,3,,2,1,,,,,,1,1,,,,3,1,1,,,,,,,,,,37,,,1,,,,,2,,
Delhi,WEST,28.67053566,77.06761048,,,1,,,1,,,11,,1,8,3,12,49,,,,66,,,13,62,,,1,5,3,,9,4,35,1,1,1,1,3,3,,41,5,,2,7,5,,,,18,,4,8,5,6,29,33,,,25,,1,,,6,7,,,1,1,4,12,3,,,,,,,,,,64,1,,,,,,,,1,
Goa,NORTH GOA,15.51878845,73.98282983,,,1,4,,2,3,2,28,1,19,,1,8,1,,,,,,1,22,8,,1,1,4,18,,35,4,21,2,27,17,2,3,5,,20,3,,1,,10,,1,,17,1,4,1,9,6,5,3,,6,6,5,,1,,,6,,,,1,5,6,,,2,,,,,1,,,17,,,,,,,4,,,1
Goa,SOUTH GOA,15.11997635,74.12382292,,,2,9,,,1,1,5,,17,,,1,,,,,,,2,18,6,,1,1,7,6,,35,3,19,,32,9,5,1,1,1,14,3,1,2,,6,2,,,7,,7,,2,3,14,8,,4,1,11,,1,,,1,,,,,,7,3,,1,,,,,,,,22,,,,,,,2,,,2
Gujarat,AHMADABAD,22.84550736,72.23671688,63,,,,14,14,29,175,185,8,37,19,459,107,226,,4,8,1,40,54,189,172,,,21,467,309,1,272,83,446,30,250,212,132,506,183,,528,21,,1,1,22,1,1,,85,8,36,15,20,52,607,489,13,22,104,1,,1,,6,68,23,,2,8,60,8,33,,4,15,2,1,7,1,8,1,171,7,16,1,,,2,4,1,,3
Gujarat,AMRELI,21.44694081,71.28724787,73,3,,1,7,5,2,1,6,1,,,7,1,,,,,,,,,,,1,2,,1,,1,,,,5,8,,,,,1,,,,,,,,,,,,,,,,1,,,,1,,,,,,2,,,,,,1,,5,2,,,,,,,2,,5,,,,,,,,
Gujarat,ANAND,22.33591983,72.61476812,5,1,,,8,3,4,49,31,15,2,88,3,4,,,,,,14,44,9,4,,,2,50,47,,19,4,20,2,71,2,1,21,29,,45,4,,,,1,,2,,22,,5,,,2,42,42,,,1,,,1,,,2,,,,,1,2,,,1,3,,,,,,,17,4,13,,,,,1,,,
Gujarat,Arvalli,23.5258209,73.37052086,,,,,10,,2,3,2,2,,,,,,,,,,,,1,,,,,2,1,,,,1,,4,,,,2,,,,,,,,,,,,,,,,2,,2,,,,,,,,,,,,,,,,,,3,,,,,,1,,,,,,,,,,,,
Gujarat,BANAS KANTHA,24.35108181,71.76258604,1,,,,,18,4,5,6,1,,,,,1,,,,,,1,3,,,,,,,,3,,2,,29,5,,1,3,,,,,,,,,,,,1,,,,,4,1,,,,,,,,,,6,,,,,,,,6,2,,,,,,,7,1,23,,,,,,,,
Gujarat,BHARUCH,21.7992948,72.80462166,1,13,,,2,2,7,,32,3,5,,35,8,4,,,1,2,,11,32,5,,,14,471,337,2,138,20,83,12,80,4,12,3,67,,62,,,,,2,,,,12,1,3,2,,3,36,31,,,2,1,,,,,4,1,,,,1,1,2,1,1,12,3,,1,3,7,2,21,,1,,,,,,,,
Gujarat,BHAV NAGAR,21.51257235,71.85661675,41,9,,,86,4,3,1,36,1,3,7,,7,3,,,,,,3,4,7,,,9,44,14,3,12,8,10,,25,96,1,63,4,,38,1,,,,,,1,,1,,1,1,,,10,10,,,,6,,,,,,13,,,,1,1,1,,12,7,,,,,,172,7,1,37,,,,,,,,
Gujarat,Botad,22.22848502,71.66664309,41,,,,,4,1,,,,,,8,,,,1,,,,,1,,,,,,,,1,,3,,4,,,,,,,,,,,,,,,,,,,,,4,,,,1,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,
Gujarat,Chhota Udepur,22.29105686,73.93700661,23,,,,1,,1,,,,1,,,,,,,,,1,,,,,,,,,,,,1,,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
Gujarat,Devbhumi Dwarka,22.12766461,69.38241579,1,2,,1,,4,,,,,7,,,1,,,,,,,,,,,1,1,1,,,,,,,9,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,3,,,,,,,,3,,,,,,,,,,
Gujarat,DOHAD,22.86497268,74.12467721,,,,,,,5,47,12,,,,,,,,,,,,,,,,,,,1,,,1,6,,3,,,2,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,1,,,,,,,1,,,,,,,,,,
Gujarat,GANDHINAGAR,23.21668944,72.66241547,8,,,,21,21,15,17,45,1,10,1,65,14,4,,,,,11,37,85,17,,,3,98,67,2,93,9,198,5,150,96,34,67,43,,78,32,,1,,13,,,,13,3,16,1,2,8,77,69,,,5,,,,,1,9,,,,1,11,3,10,,1,4,,,,,3,1,29,,21,1,,,,,,,
Gujarat,Gir Somnath,20.88303204,70.76459389,4,1,,84,9,,2,,2,,4,,,,,,,,,,,7,,,,,1,,1,1,,,,5,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,3,,,,,,,3,,1,,,,,,,,
Gujarat,JAMNAGAR,22.22716588,70.14523172,26,8,,6,,16,2,,15,,4,1,8,3,,,,,,,2,4,1,,3,4,14,,,3,3,10,2,18,4,191,16,2,,133,,,1,,1,,,,2,13,4,1,1,10,6,20,,1,1,,,,,12,,1,,,,1,4,4,,3,4,,,,1,1,2,16,,12,,,,,,,,
Gujarat,JUNAGADH,21.35810158,70.52683535,36,,,7,2,29,5,7,13,2,2,,1,1,,,,,,,,,2,,,,5,5,,,,9,,14,,1,5,1,,2,,,,,,,,,,,1,,,,3,2,,,,,,,,5,4,1,,,,,,1,,1,,,1,,,,,5,,3,,,,,,,,
Gujarat,KACHCHH,23.73936781,69.85973519,12,15,,,,25,2,19,30,2,,2,4,9,12,,2,,1,60,91,19,2,,12,4,20,40,,6,3,49,3,53,24,5,18,7,,18,2,1,,,,,,,1,,3,,,,2,1,1,1,,,2,,,1,4,,,1,,1,,1,,9,1,,,,,1,,15,,13,,,,,,,,
Gujarat,KHEDA,22.92913996,72.99329146,3,,,,7,11,5,18,29,4,4,14,21,5,2,,,,,27,44,23,3,,1,3,25,26,,16,2,44,4,66,11,8,10,9,1,21,1,,,,,,,,3,1,5,,,1,14,7,,2,,,,,,,3,,,,,2,,1,,,2,,,,,,,3,2,13,,,,,,,,
Gujarat,MAHESANA,23.60495516,72.42615241,132,,,,6,106,24,18,28,6,2,1,30,2,1,,,,,1,31,64,2,,,3,39,39,,54,10,82,9,84,75,12,13,7,,44,4,,,,2,,,,18,,5,1,1,1,27,54,,3,23,,,,,,4,1,,,,3,1,4,,,,,,,2,,,25,1,8,,,,,,,,
Gujarat,Mahisagar,23.17678596,73.5597507,,,,,,,4,1,,1,,,,,,,,,,,,,,,,,,2,,1,,,,8,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,
Gujarat,Morbi,22.87025472,70.90711816,98,3,,,1,29,4,4,28,1,3,,23,16,2,,,6,,,45,191,3,,2,5,27,25,2,14,7,198,48,1104,8,17,11,6,,29,2,,,,30,,,23,4,,2,1,,1,13,22,,,,,,,,,2,,,,1,,2,2,,5,1,,,,,,1,11,4,3,,,,,,,,
Gujarat,NARMADA,21.87794257,73.55906811,,,,,,,,,2,1,,,1,,,,,,,,,,,,,,,,,4,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
Gujarat,NAVSARI,20.77218277,73.13478746,,,,1,7,,1,49,21,2,6,,7,3,16,,1,,,2,18,14,1,,,1,12,18,,16,,21,1,53,5,,8,10,,14,1,,,1,2,,,,1,,,1,,2,35,35,,1,2,1,,,,,1,18,,,,1,1,2,,,1,,,,,,,15,2,1,,,,,,,,
Gujarat,PANCH MAHALS,22.80616035,73.55803407,,,,,,,6,12,6,1,3,,3,6,1,,,5,,,4,12,,,,2,25,36,,16,8,136,3,65,11,2,10,24,,22,,,,,,,,,5,1,12,1,1,3,10,17,2,3,26,,,,,8,3,,,,,,,3,,,2,,,,,1,,9,1,,,,,,,,,
Gujarat,PATAN,23.71956729,71.85644105,24,,,,,19,3,15,11,,,,,,,,,,,,,2,,,,,1,1,,26,,1,1,7,1,,1,1,,1,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,2,,,,13,,,,,,,,1,,,,,,,,,,
Gujarat,PORBANDAR,21.6809916,69.81140139,,1,,20,,4,4,,2,1,,,,5,,,,,,,,1,,,,2,1,1,,,,1,,17,,1,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,3,,,,,,,,2,,,,,,,,,,
Gujarat,RAJKOT,22.11505815,70.71649811,116,,,1,2,84,14,37,109,1,13,,201,33,3,,,3,1,,21,100,22,,1,3,41,72,,29,14,276,6,123,71,75,358,32,,514,1,,,,12,,,,11,5,34,1,13,12,269,149,2,1,68,,1,,,10,13,17,,,1,12,3,4,,4,15,,,,,2,1,55,11,32,1,,,,1,,,
Gujarat,SABAR KANTHA,23.85392857,72.99226153,21,,,,14,,4,10,5,1,,1,7,4,1,,,,,,14,16,1,,,,11,3,,14,,21,2,31,20,3,8,4,,10,,,,,,,,,3,1,2,,1,,1,,,,,,,,,,2,,,,,1,,1,,2,1,,,,,,,4,,4,,,,,1,,,
Gujarat,SURAT,21.26609098,72.99312387,1,2,,3,8,2,10,50,100,3,29,1,1309,516,104,,,2,8,1,59,114,39,,,9,91,77,50,41,29,108,16,160,14,34,8,31,,78,2,,,,1,,,,11,3,7,1,3,9,42,129,,5,,1,,1,,,17,425,,,,9,5,7,1,2,21,,6,6,1,4,2,107,15,2,9,,,,,,,
Gujarat,SURENDRANAGAR,22.77925403,71.66732976,58,1,,,1,2,4,1,30,1,5,,10,3,3,,,,,,13,20,1,,,1,25,9,,21,8,34,1,330,15,6,5,4,,20,,,,,,,,1,,,3,,,,27,27,,,21,,,,,3,2,,,,,,,,,17,5,,,,,,,7,,2,,,,,,,,
Gujarat,Tapi,21.28174662,73.60652093,,,,,,1,,1,5,,,,,,,,,,,1,1,3,1,,,,1,,,3,,1,,4,,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,1,,1,,,,,,,,
Gujarat,THE DANGS,20.82826119,73.70053576,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gujarat,VADODARA,22.21247905,73.18147019,12,,,,10,4,6,41,68,9,25,9,16,13,,,,,,20,40,107,29,,1,22,199,150,1,165,32,257,35,138,42,35,61,177,,402,30,,1,,21,2,3,,195,1,32,7,3,42,221,161,1,3,13,1,11,1,,4,17,1,,3,2,30,10,11,,,9,2,1,1,,2,1,62,6,5,,,,1,,,,1
Gujarat,VALSAD,20.49551468,73.13478746,,1,,,10,2,3,17,46,2,14,,147,99,209,,3,6,6,7,34,333,32,,,14,214,175,2,80,53,362,30,42,35,67,34,103,,164,8,,1,3,7,2,,,29,4,22,10,5,21,94,76,,1,7,,,,,1,13,13,,1,7,52,83,6,1,,2,3,,1,,2,5,27,1,1,,,,1,2,,,
Haryana,AMBALA,30.29117098,76.96395755,1,,,,6,6,4,47,2,5,7,3,6,,,,,1,7,,1,4,,,,,5,9,,12,1,10,6,44,,,12,4,,4,,,,,8,,9,1,3,1,,2,2,4,6,17,,1,,,,,,1,3,,,1,,5,12,2,,,,,,,,1,,17,1,2,,,,,,,,
Haryana,BHIWANI,28.76147044,75.80758965,3,,,,,9,1,6,,,5,,2,7,,,,,,3,,1,,,,,1,1,2,2,1,13,,50,8,,,,,1,,,,,,,,3,,,,,,,,4,,,,,,,,,1,,,,,1,,,,,,,,,,,,3,,,,,,,,,,
Haryana,FARIDABAD,28.41071394,77.33278061,,,,,,,4,3,5,,2,2,28,18,87,,,10,11,,8,28,10,,,3,16,14,,7,33,23,2,66,44,8,44,39,1,103,3,2,,,1,,,,26,1,9,2,14,14,73,84,3,8,222,,1,1,,10,9,,,,,15,1,4,1,,1,,1,,,,,9,,1,,,,,2,,,
Haryana,FATEHABAD,29.65116215,75.62080365,23,,,,1,1,5,141,3,,5,,1,,,,,,2,5,2,4,,,,,1,,,,1,,,64,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,9,,,,,,,,
Haryana,GURGAON,28.438805,76.988002,2,,4,,2,,8,1,51,,7,1,23,73,568,,5,57,14,,2,59,45,,,3,22,24,,29,73,57,3,27,5,5,13,66,,148,16,3,2,4,15,1,,,38,8,14,6,3,136,54,36,5,14,403,2,,,,42,69,6,,2,1,15,20,1,1,,4,,,,,,,39,1,2,,,,,,1,,1
Haryana,HISAR,29.30684484,75.80758968,23,,,1,,14,,10,3,3,3,,13,,,,,,1,2,4,3,1,,1,,4,3,,11,3,8,,235,29,,13,,,6,,,,,1,,,,2,1,1,,,2,1,1,2,,,,,,,,1,,,,,,,,,,,,,,,,2,8,1,1,1,,,,,,,
Haryana,JHAJJAR,28.62417787,76.6874649,,,,,,1,1,,12,1,4,1,26,47,8,,2,16,325,,25,48,17,,,13,45,79,2,28,33,132,3,20,18,11,11,12,,70,1,,1,1,1,,,,18,4,3,5,4,10,82,35,5,4,55,1,2,,,8,11,,,,2,7,13,3,,1,1,,,,,5,1,4,,1,,,,,,,,
Haryana,JIND,29.36665413,76.36372333,2,,,,,,3,17,2,5,,,,,,,,,,,,6,,,,3,1,3,,5,,,,70,,,,,,1,,,,,,,,,,1,,,,,,5,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,2,,,,,,,,
Haryana,KAITHAL,29.73149466,76.36269338,1,,,,,6,,55,1,,,,,,,,,,1,,3,,,,,,,,,,,2,,29,,1,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,3,,1,,,,,,,,
Haryana,KARNAL,29.78822429,76.91854788,,,,,1,14,4,160,13,7,3,,16,53,2,,,1,10,6,2,9,3,,,6,3,15,,23,6,7,,37,,1,1,2,,2,,,,,1,,,,3,,1,,,,6,37,3,,,,,,,,2,,,,,,,1,,,,,,,,2,,22,,1,1,,,,,,,
Haryana,KURUKSHETRA,30.00088846,76.77912542,,,,,,3,3,71,1,,1,,,,,,,,,1,,2,,,,,1,1,,1,,2,3,40,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,3,,10,,,,,,,,
Haryana,MAHENDRAGARH,28.20996541,76.22404473,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
Haryana,MEWAT,28.01703208,77.05747114,,,1,,,,2,1,2,,1,,2,,,,,,,,1,3,,,,,,1,,1,2,,,,,2,,1,,,,,,,,,,,,,,,,,3,,,,8,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
Haryana,PALWAL,28.04274128,77.33210962,,,,,2,1,1,,,,1,,4,1,1,,,1,,,1,7,1,,,1,,3,,,3,1,,2,5,5,3,1,,8,,,,,,,,,4,,2,1,,3,9,2,4,3,10,,2,,,1,1,,,,,1,,,,,1,,,,,,1,,,,,,,,,,,
Haryana,PANCHKULA,30.66232429,77.05575465,,,,,1,,,2,2,,2,,2,2,,,,,,3,2,10,,,,,1,3,,13,,2,1,11,3,,1,1,,10,2,,,,2,,,,7,,1,,1,4,16,24,,1,21,,6,,,,3,,,,,2,,1,,,,,,,,,,9,,,1,,,,,,,
Haryana,PANIPAT,29.38161495,76.96430083,,,,,4,1,,8,4,,2,2,312,483,9,,,,,1,2,8,6,,,,7,7,1,3,2,7,,55,1,1,2,2,,19,,,,,,,,,,,,,,,2,23,,,,,,,,1,1,,,,,1,1,,,,1,,,,,,1,11,1,,,,,,,,,
Haryana,REWARI,28.28764366,76.54744469,,,1,,1,1,2,1,2,,4,,1,11,1,,,,,,,18,1,,,1,12,13,1,4,6,45,1,30,7,16,4,6,,50,2,1,2,3,,,,,3,7,5,5,2,3,32,17,3,6,99,,1,,,16,2,,,,,4,3,4,,1,1,,,,,,1,9,1,2,,,,,,,,
Haryana,ROHTAK,28.87835114,76.50153904,,,,,,1,3,1,4,1,6,5,1,6,,,,,1,,36,2,4,,2,11,9,22,3,3,,12,1,2,14,7,1,12,,101,,,,,,,,,,,2,,,1,2,3,,,30,,,,,7,1,,,,,1,,,,,,,,,,1,,6,1,1,1,,,,1,,,
Haryana,SIRSA,29.56641433,74.87409934,44,,,,2,1,1,25,4,,10,,,7,,,,,,5,1,2,,,,2,3,,,1,,3,,170,,1,1,,,2,,,,,,,,,1,1,,,4,1,1,1,,,,,,,,,,,,,,,,,,,1,,,,,,1,9,,2,,,,,,,,
Haryana,SONIPAT,29.05798237,76.91820452,1,,1,,15,2,9,49,58,3,15,17,46,71,22,,2,5,22,1,27,56,22,,,3,19,39,4,27,45,82,7,84,14,12,4,17,,110,2,,7,1,4,,,,19,4,18,12,26,3,20,36,3,,37,,3,,1,3,1,,,1,4,10,2,3,,,,,,,,2,,3,,44,1,,,,,,,1
Haryana,YAMUNA NAGAR,30.1877017,77.28648277,,,,,,,,30,2,1,,,,,,,,,,28,199,10,,,,,3,2,,5,,3,,97,10,32,2,6,,159,,,,,,,,,2,2,3,,,2,6,13,,,3,,,,,,,,,,,1,1,,1,,,,,,,,,5,,,,,,,,,,
Himachal Pradesh,BILASPUR,22.079467,82.140793,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,1,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Himachal Pradesh,CHAMBA,32.76251863,76.17871222,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,
Himachal Pradesh,Dharamshala,32.216559,76.321053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
Himachal Pradesh,HAMIRPUR,31.689095,76.520311,,,,,,,,,,,1,,,,,,,,,1,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,3,,,,,,,,,,
Himachal Pradesh,KANGRA,32.0726444,76.36372347,,,,,1,3,,3,12,,5,,2,,,,,,1,,2,4,3,,,,,1,,17,6,,2,2,18,,1,1,1,3,,,,,,,,,1,1,5,,1,,,,,,,,1,,,,,,,,,,1,,,20,,,,,,,,8,1,,1,,,,,,,
Himachal Pradesh,KINNAUR,31.65706834,78.47484612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,
Himachal Pradesh,KULU,31.829289,77.47122212,,,,,2,,,5,,,3,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,1,,1,,,,,,,,
Himachal Pradesh,MANDI,31.59531544,76.91717467,,,,,2,,1,5,,,2,,,,,,,,,,,,,,,,1,2,,1,1,,,1,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,1,1,,,,,,,5,,,,,,,,,,
Himachal Pradesh,SHIMLA,31.1289856,77.65360742,,,,,6,,1,1,,,1,,,,,,,,,1,,1,1,,,,,1,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,,4,,1,,,,,,,,
Himachal Pradesh,SIRMAUR,30.56784507,77.47087874,,,,,2,,,4,8,2,3,1,2,22,,,,,7,,4,45,1,,,,9,26,1,119,2,31,14,35,23,15,7,13,,10,,,2,,,,,,,3,9,3,31,1,4,3,,,2,,5,,,2,4,,,,,,5,,,3,1,,,,,,,1,,,1,,,,1,,,
Himachal Pradesh,SOLAN,31.09562457,76.87243434,,,,,6,3,2,10,37,1,18,2,37,8,3,,1,,14,,2,178,24,,,5,15,127,,352,22,161,2,7,22,21,8,24,3,40,39,13,11,9,19,1,,,36,26,27,14,116,33,30,24,1,1,62,,3,,,7,6,,1,,,7,30,,,,1,,,,,1,,8,,,,,,,5,,,
Himachal Pradesh,UNA,31.5653896,76.22541819,,,,,7,1,1,5,5,1,7,1,1,8,1,,,,3,4,,11,1,,,2,5,8,3,34,5,14,2,9,3,4,2,4,,9,1,,,,1,,1,,2,16,2,2,7,,4,3,,2,4,,1,,,,1,,,,,,4,,,,,,,,,,,3,,1,,,,,,,,
Jammu and Kashmir,ANANTANAG,33.71036992,75.24721451,,,,,,,,1,3,,1,,,,,,,,,,2,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,
